index,domain
2163,directorate.fhs.com.pk
2164,discountbazaar.com.pk
2165,discountcode.pk
2166,discounters.pk
2167,discountoffers.pk
2168,discountstore.pk
2169,diss.pk
2170,distinct.pk
2171,districtcourtssindh.gos.pk
2172,districtjudiciarycharsadda.gov.pk
2173,divaonline.com.pk
2174,divat.pk
2175,diversity.pk
2176,djistore.pk
2177,dk-api-backup.digikhata.pk
2178,dl.geta.pk
2179,dlc.duhs.edu.pk
2180,dlf.com.pk
2181,dlimsitp.pk
2182,dlimspunjab.pk
2183,dlinks.pk
2184,dlportal.pk
2185,dls.gos.pk
2186,dmarket.pk
2187,dmasti.pk
2188,dmis-pdma.gos.pk
2189,dms.philipmorrispakistan.com.pk
2190,dnanews.com.pk
2191,dnd.com.pk
2192,dnex.pk
2193,dnli.zong.com.pk
2194,dns.hostin.pk
2195,dns1.kkn.com.pk
2196,dns2.kkn.com.pk
2197,dnstore.pk
2198,dnt.net.pk
2199,docit.tmuc.edu.pk
2200,docstaging.knkit.pk
2201,doctorbookshop.pk
2202,doctoronline.com.pk
2203,doctors.medicalstore.com.pk
2204,doctorsdirectory.pk
2205,doctorshospital.com.pk
2206,dodeliver.com.pk
2207,doecgb.gov.pk
2208,does11.duhs.edu.pk
2209,dogar.com.pk
2210,dogarpublishers.com.pk
2211,dollarsmart.pk
2212,dolphinuniforms.pk
2213,domain.pk
2214,domainsearch.pk
2215,dominance.pk
2216,dominos.com.pk
2217,dominoscms.com.pk
2218,domisys.com.pk
2219,donations.pbm.gov.pk
2220,doosrirai.pk
2221,dost.nipponpaint.com.pk
2222,dotbox.pk
2223,dotcom.com.pk
2224,dotnet.com.pk
2225,dotz.pk
2226,downdetector.pk
2227,download.ubl.com.pk
2228,dp.adamsecurities.com.pk
2229,dp.tsbl.com.pk
2230,dpets.pk
2231,dpr.gob.pk
2232,dpslahore.edu.pk
2233,dpsrwp.edu.pk
2234,dpssahiwal.edu.pk
2235,dra.gov.pk
2236,draft.pk
2237,dragontiger.pk
2238,dragontigerclub.pk
2239,dramaonline.pk
2240,dream.net.pk
2241,dreamdecor.pk
2242,dreamersacademy.com.pk
2243,dreamnet.com.pk
2244,dreamparty.pk
2245,dreamworld.com.pk
2246,dressapp.pk
2247,dressco.pk
2248,dresses.com.pk
2249,dressfair.pk
2250,dressing.pk
2251,drharleys.com.pk
2252,driphome.pk
2253,drive.starflix.com.pk
2254,drizzle.pk
2255,drl.com.pk
2256,droppy.slamstudio.pk
2257,drrashelshop.pk
2258,drummair.pk
2259,ds.insights.walee.pk
2260,ds.interloop.com.pk
2261,ds.pucit.edu.pk
2262,dseshyd.gos.pk
2263,dsessukkur.gos.pk
2264,dsites.pk
2265,dsjmardan.gov.pk
2266,dsl.net.pk
2267,dsmonline.pk
2268,dsu.edu.pk
2269,dtechnologies.com.pk
2270,dtravel.pk
2271,dtti.gos.pk
2272,duet.edu.pk
2273,duhs.edu.pk
2274,dukan.pk
2275,dulux.com.pk
2276,dunelondon.pk
2277,dunkindonuts.pk
2278,dunya.com.pk
2279,durafoam.com.pk
2280,duss.celebjared.pk
2281,dustbinhub.com.pk
2282,dvago.pk
2283,dvdplanetstore.pk
2284,dwatson.pk
2285,dwatsoncosmetics.pk
2286,dwf.avengers.pk
2287,dwphome.pk
2288,dynamicmart.pk
2289,dynastyhome.pk
2290,dyot.pk
2291,dzuh.edu.pk
2292,e-bid.zong.com.pk
2293,e-registration.gos.pk
2294,e-texi.pk
2295,e.bankislami.com.pk
2296,e.fbr.gov.pk
2297,e.naibaat.pk
2298,ead.gov.pk
2299,eads.pk
2300,eagleelite.pk
2301,earncash.pk
2302,earnfromads.pk
2303,earthling.pk
2304,ease.com.pk
2305,easternfashion.pk
2306,easterntimes.pk
2307,eastlaw.pk
2308,easybreezy.pk
2309,easydoor.pk
2310,easyhms.pk
2311,easyhost.com.pk
2312,easyhost.pk
2313,easykamety.pk
2314,easyloan.pk
2315,easypaisa-collections.oscar.pk
2316,easypaisa.com.pk
2317,easysight.pk
2318,easytickets.pk
2319,easytoearn.com.pk
2320,eateat.pk
2321,eatfood.pk
2322,eatmubarak.pk
2323,eatoye.pk
2324,eatup.com.pk
2325,eatwell.pk
2326,eaudit.mcb.com.pk
2327,eballot.pk
2328,ebank.bok.com.pk
2329,ebidding.nha.gov.pk
2330,ebike.pk
2331,ebill.pk
2332,ebm.com.pk
2333,ebmis.gok.pk
2334,ebone.net.pk
2335,ebs.nlc.com.pk
2336,ebsstaging.ideas.com.pk
2337,ebuy.pk
2338,ec.com.pk
2339,ecard.com.pk
2340,ecasiocentre.pk
2341,echallanpunjab.pk
2342,eclear.com.pk
2343,eclinic.org.pk
2344,eclinic.wowhealth.pk
2345,ecobricks.com.pk
2346,ecodost.com.pk
2347,ecom.pk
2348,ecomsurgent.pk
2349,econex.pk
2350,economy.pk
2351,ecopack.com.pk
2352,ecot.edu.pk
2353,ecotek.int.com.pk
2354,ecoteklighting.com.pk
2355,ecourierservices.pk
2356,ecowears.pk
2357,ecp.gov.pk
2358,ecube.pk
2359,edap.com.pk
2360,edarzi.pk
2361,edge.pk
2362,edgestore.pk
2363,edn.com.pk
2364,edrive.pk
2365,eds.pkifed.pk
2366,edu.snssol.com.pk
2367,edualert.pk
2368,educated.pk
2369,educationaltoys.pk
2370,educationhub.pk
2371,educationusa.pk
2372,educators.edu.pk
2373,eduhelps.pk
2374,eduportal.pk
2375,eduvision.edu.pk
2376,eduvpn.hec.gov.pk
2377,eduvpn.pern.edu.pk
2378,edwardes.edu.pk
2379,efa.edtech.com.pk
2380,efa.ppcbl.com.pk
2381,efa.saps.com.pk
2382,efan.gov.pk
2383,efashion.com.pk
2384,efax.pk
2385,efax.ptcl.com.pk
2386,efiling.pk
2387,efipso.com.pk
2388,eflix.com.pk
2389,eflorist.pk
2390,eflvpnp.frieslandcampina.com.pk
2391,eflvpns.frieslandcampina.com.pk
2392,efs.com.pk
2393,efu.com.pk
2394,efurniture.pk
2395,efuzone.pk
2396,egsports.pk
2397,egyptaircargo.com.pk
2398,ehbrt.zong.com.pk
2399,ehsaasprograms8171.com.pk
2400,ehub.pk
2401,eilm.org.pk
2402,ejoy.pk
2403,elan.pk
2404,elb.com.pk
2405,ele.com.pk
2406,elearn.gov.pk
2407,elearn.lms.ibp.org.pk
2408,elearning.edusmart.pk
2409,eleasing.punjab-zameen.gov.pk
2410,electrociti.pk
2411,electrogas.pk
2412,electrohome.pk
2413,electrohub.com.pk
2414,electromart.com.pk
2415,electronation.pk
2416,electronicshub.pk
2417,elegancesquare.com.pk
2418,elegantshe.com.pk
2419,elegantyou.com.pk
2420,elite.org.pk
2421,elitegamingstore.pk
2422,elitejewel.pk
2423,elitekids.com.pk
2424,elitestore.pk
2425,elixirbags.pk
2426,ellena.pk
2427,elms.hamdard.edu.pk
2428,elmstreet.pk
2429,elphinstone.com.pk
2430,elyscentperfumes.pk
2431,elyscents.pk
2432,emaanelectronics.pk
2433,email.aiou.edu.pk
2434,email.domaincontrol.pk
2435,email.ebmgroup.com.pk
2436,email.igi.com.pk
2437,email.kapco.com.pk
2438,email.nadra.gov.pk
2439,email.nlc.com.pk
2440,email.pseb.org.pk
2441,email.sindhhealth.gov.pk
2442,email.ssgc.com.pk
2443,email.tcl.com.pk
2444,emaila.pk
2445,eman.edu.pk
2446,emap.pk
2447,emarket.com.pk
2448,emarking.fbise.edu.pk
2449,emcompany.pk
2450,emeds.pk
2451,emela.pk
2452,emerson.edu.pk
2453,emirateslogistics.net.pk
2454,emis.gob.pk
2455,emotion.pk
2456,empowerher.com.pk
2457,ems.ecp.gov.pk
2458,ems.hajvery.edu.pk
2459,ems.mayfair.com.pk
2460,ems.pgc.edu.pk
2461,emtek.com.pk
2462,emts.com.pk
2463,emtts.dakkhana.com.pk
2464,en.neonetwork.pk
2465,enaam.pk
2466,enc.com.pk
2467,enclosure.pk
2468,endc.kpt.gov.pk
2469,endpolio.com.pk
2470,energy.pk
2471,energyupdate.com.pk
2472,enetworks.pk
2473,engage.jazz.com.pk
2474,enggentrancetest.pk
2475,engine.com.pk
2476,english.linkshop.pk
2477,enic.pk
2478,enviro.com.pk
2479,environment.gov.pk
2480,enzify.pk
2481,eobi.gov.pk
2482,eobilogin.com.pk
2483,eobipension.com.pk
2484,eoc.gov.pk
2485,eoffice.gov.pk
2486,eoms.zong.com.pk
2487,eon.com.pk
2488,ep.gov.pk
2489,epaajk.gok.pk
2490,epay.punjab.gov.pk
2491,epay.rd.net.pk
2492,epayroll.mazars.pk
2493,epcotshoes.com.pk
2494,epetstore.pk
2495,epicadvertising.pk
2496,epimis.pk
2497,epms.pbm.gov.pk
2498,eportal.worldcall.net.pk
2499,eportal2.usindh.edu.pk
2500,epr.org.pk
2501,eprf.com.pk
2502,epro.pk
2503,eprocure.gov.pk
2504,eproperty.com.pk
2505,epza.gov.pk
2506,erays.pk
2507,eri.edu.pk
2508,erp-test.beige.pk
2509,erp.afzalelectronics.com.pk
2510,erp.awt.com.pk
2511,erp.beige.pk
2512,erp.brayt.com.pk
2513,erp.brsp.org.pk
2514,erp.cabbot.com.pk
2515,erp.callcourier.com.pk
2516,erp.cargotrackers.com.pk
2517,erp.fluid.com.pk
2518,erp.forwardpublicschool.edu.pk
2519,erp.glacial.pk
2520,erp.hy.com.pk
2521,erp.interiorsource.pk
2522,erp.ion.com.pk
2523,erp.ircdairy.pk
2524,erp.kinnaird.edu.pk
2525,erp.kkn.com.pk
2526,erp.piedmc.com.pk
2527,erp.pwa-chk.org.pk
2528,erp.sehgalmotor.pk
2529,erp.sfhs.edu.pk
2530,erp.socksandsocks.com.pk
2531,erp.starsoft.pk
2532,erp.tmf.org.pk
2533,erp.tuf.edu.pk
2534,erp.uettaxila.edu.pk
2535,erp.uoh.edu.pk
2536,erp.vapesdirect.pk
2537,erp.websols.pk
2538,erp.zenith.pk
2539,erp2.awt.com.pk
2540,erpnext.touchpoint.pk
2541,erpvision.pk
2542,erpz.zenith.pk
2543,ersaal.pk
2544,esaar.org.pk
2545,esco.pk
2546,esdc.org.pk
2547,ese.gok.pk
2548,esentiments.pk
2549,eservicepeshawar.peshawarhighcourt.gov.pk
2550,eshaistic.pk
2551,esocial.pk
2552,esp.fbr.gov.pk
2553,espicopink.pk
2554,essanigroup.com.pk
2555,essaywritingservices.pk
2556,essentia.com.pk
2557,essentials.pk
2558,establishment.gov.pk
2559,estamping.gob.pk
2560,estamps.gos.pk
2561,estate-office.gov.pk
2562,estatedevelopers.com.pk
2563,estationers.pk
2564,esthetic.pk
2565,estockmart.com.pk
2566,estreet.pk
2567,esyby.pk
2568,et.hamdard.edu.pk
2569,etaleem.gov.pk
2570,etaleem.pk
2571,etea.com.pk
2572,etea.edu.pk
2573,etender.mlc.gov.pk
2574,etest.com.pk
2575,ethnic.com.pk
2576,etigb.com.pk
2577,etihadtown.com.pk
2578,etihadtownofficial.pk
2579,etimadtravels.pk
2580,etoys.pk
2581,etree.pk
2582,etutors.pk
2583,eu.prowebhosting.pk
2584,eu.royalwatches.pk
2585,eum.edu.pk
2586,euphoria.com.pk
2587,eurostores.pk
2588,eva.com.pk
2589,evakitchen.pk
2590,evamart.pk
2591,evee.pk
2592,eveen.pk
2593,eveon.pk
2594,everything.pk
2595,evoting-dev.dccl.com.pk
2596,evoucher.pk
2597,ewebhosting.pk
2598,exam.vcomsats.edu.pk
2599,examportal.mya.edu.pk
2600,exams.namal.edu.pk
2601,exams.ttbp.edu.pk
2602,excelstore.com.pk
2603,exchange.daewoo.com.pk
2604,exchange.tuf.edu.pk
2605,exchange4.wasalhr.pk
2606,exchpafhospital.pk
2607,excise.gkp.pk
2608,excise.gob.pk
2609,excise.gok.pk
2610,excise.gos.pk
2611,excise.punjab.gov.pk
2612,execoas.awt.com.pk
2613,exfl01.brain.net.pk
2614,exglobal.pk
2615,eximo.pk
2616,exotech.com.pk
2617,expeditionasia.com.pk
2618,expertzone.pk
2619,exponent.com.pk
2620,exportclub.pk
2621,expostore.pk
2622,express-lines.com.pk
2623,express.com.pk
2624,express.pk
2625,expressway-e.telenorbank.pk
2626,expresswaye.skm.org.pk
2627,exst.pk
2628,eyebank.pk
2629,eyecon.pk
2630,eyeglasses.pk
2631,eyelenseshub.pk
2632,eyewear.pk
2633,ezone.com.pk
2634,ezvizstore.pk
2635,fabriccorner.pk
2636,fabs.gov.pk
2637,fabstitch.pk
2638,facebook.pk
2639,factoryx.pk
2640,fairo.pk
2641,fairytale.pk
2642,faisalfabrics.pk
2643,faisalmovers.com.pk
2644,faisalmoverz.com.pk
2645,faisaltown.com.pk
2646,faisaltown.pk
2647,faiscouture.com.pk
2648,faith.org.pk
2649,faizanmotorsports.pk
2650,faizasaqlain.pk
2651,fakeer.pk
2652,falah.org.pk
2653,falakenoor.pk
2654,falconbroadband.net.pk
2655,famedeals.pk
2656,familycare.pk
2657,familyclinic.pk
2658,familyfoodproducts.com.pk
2659,fanpulse.jazz.com.pk
2660,fanta.com.pk
2661,fantasy-game.com.pk
2662,fantasy-gems.com.pk
2663,fantasygems.com.pk
2664,fantasygemss.com.pk
2665,fantom.pk
2666,farahtalibaziz.com.pk
2667,farashaonline.pk
2668,farmdar.pk
2669,farosh.pk
2670,fashion360.pk
2671,fashioncentral.pk
2672,fashionclub.pk
2673,fashionflare.pk
2674,fashionholic.pk
2675,fashionker.pk
2676,fashionoutlet.pk
2677,fashionsense.com.pk
2678,fasilite.com.pk
2679,fasilite.pk
2680,fast.edu.pk
2681,fast.net.pk
2682,fastex.pk
2683,fastlinefiber.com.pk
2684,fastnetwork.com.pk
2685,fastsmmpanel.pk
2686,fasttel.com.pk
2687,fata.edu.pk
2688,fatf.gov.pk
2689,fauji.org.pk
2690,faw..pk
2691,faywamobile.com.pk
2692,fazaia.edu.pk
2693,fazal-sons.pk
2694,fbadmin.dvago.pk
2695,fbise.edu.pk
2696,fbr.gov.pk
2697,fbr.heelsshoes.pk
2698,fbrapi.eshoppie.pk
2699,fccollege.edu.pk
2700,fcg.com.pk
2701,fct.srso.org.pk
2702,fda.gov.pk
2703,fdb.org.pk
2704,fde.gov.pk
2705,fdh.com.pk
2706,fearless.com.pk
2707,feathers.pk
2708,febgif.gov.pk
2709,federalshariatcourt.gov.pk
2710,feebee.pk
2711,feedback.muet.edu.pk
2712,feedbacks.laam.pk
2713,feeta.pk
2714,fei-rds.fei.com.pk
2715,felex.pk
2716,femalechoice.pk
2717,femalestudio.pk
2718,fesco.com.pk
2719,fesco.enc.com.pk
2720,fescobills.pk
2721,fescoebill.pk
2722,fescoebills.pk
2723,fescoonlinebil.pk
2724,festive.pk
2725,ffc.com.pk
2726,ffc.gov.pk
2727,ffhkhi.org.pk
2728,ffhpsc.pk
2729,ffhrwp.pk
2730,fg.com.pk
2731,fgeha.gov.pk
2732,fgei-cg.gov.pk
2733,fgei.gov.pk
2734,fgladc.edu.pk
2735,fgssc.edu.pk
2736,fhci.org.pk
2737,fia.gov.pk
2738,fiaz.com.pk
2739,fiberfast.com.pk
2740,fiberish.net.pk
2741,fiberlink.net.pk
2742,fic.gop.pk
2743,fifestore.pk
2744,fikrfree.com.pk
2745,fil.com.pk
2746,filiphones.com.urdunews.pk
2747,filmyzilla.pk
2748,fims.org.pk
2749,fims.pk
2750,fin2.ntp.pk
2751,finalchoice.com.pk
2752,finalsolutions.com.pk
2753,finance.gkp.pk
2754,finance.gob.pk
2755,finance.gop.pk
2756,finance.gos.pk
2757,finance.gov.pk
2758,financeajk.gok.pk
2759,finca.org.pk
2760,finca.pk
2761,finditonline.pk
2762,findlegaladvisor.com.pk
2763,finefurniture.pk
2764,finelogs.pk
2765,finestar.com.pk
2766,fineur.pk
2767,finhub.jazz.com.pk
2768,finja.pk
2769,finjabusiness.pk
2770,finleap.com.pk
2771,finpay.pk
2772,finpocket.pk
2773,fireox.pk
2774,firstaidmadeeasy.com.pk
2775,firstconnect.pk
2776,fishfarm.pk
2777,fispro.easysolutions.pk
2778,fit.com.pk
2779,fitce.org.pk
2780,fitness.trolley.com.pk
2781,fitnessguru.pk
2782,fitzone.pk
2783,fivo.pk
2784,fja.gov.pk
2785,fjmu.edu.pk
2786,fjwu.edu.pk
2787,flairworld.pk
2788,flare.pk
2789,flashfootwear.com.pk
2790,flaship.pk
2791,fleet.cll.com.pk
2792,fleet.zong.com.pk
2793,fleshlight.pk
2794,flipdeals.pk
2795,flipkart.com.pk
2796,flipkart.pk
2797,fll.wtl.net.pk
2798,flormar.pk
2799,flourish.com.pk
2800,flourishundergarments.pk
2801,flower-api.raeden.pk
2802,flowerbouquet.pk
2803,flp.org.pk
2804,flsl.pk
2805,flux.pk
2806,flycourier.com.pk
2807,flyingcart.pk
2808,flypakistan.pk
2809,fma.nift.com.pk
2810,fmeos.pk
2811,fmfb.pk
2812,fmis.pakrail.gov.pk
2813,fmovies.com.pk
2814,fmovies.net.pk
2815,fms.fbise.edu.pk
2816,fms.sadiqexchange.com.pk
2817,fmu.edu.pk
2818,fmu.gov.pk
2819,fmworld.pk
2820,fnc.dynasol.pk
2821,focus-pakistan.com.pk
2822,focusclothing.pk
2823,folder.pk
2824,fonepro.pk
2825,foodebasket.com.pk
2826,foodexperts.com.pk
2827,foodhub.pk
2828,foodies.pk
2829,foodpanda.pk
2830,footler.com.pk
2831,footsteps.pk
2832,footy.pk
2833,for.com.pk
2834,forestwatch.org.pk
2835,forex.com.pk
2836,forex.pk
2837,forextrading.pk
2838,fpcci.org.pk
2839,fpma.edu.pk
2840,fps.edu.pk
2841,fpsc.gov.pk
2842,fpscjobs.pk
2843,fragrancegallery.pk
2844,fragranceshop.pk
2845,framer.pk
2846,franchisepartners.telenor.com.pk
2847,frankster.pk
2848,freecine.com.pk
2849,freeclassified.pk
2850,freefireadvanceserver.pk
2851,freejobs.pk
2852,freelancer.pk
2853,freemeteo.pk
2854,freemovies.pk
2855,freeweb.pk
2856,freezepoint.pk
2857,frenzy.pk
2858,freshbasket.com.pk
2859,freshbasketnationwide.com.pk
2860,freshbox.pk
2861,freshnjoy.com.pk
2862,friendscables.com.pk
2863,friendshome.pk
2864,frieslandcampina.com.pk
2865,froebels.edu.pk
2866,frontdesk.pk
2867,frontforce.frontline.com.pk
2868,frontierpost.com.pk
2869,frontpay.pk
2870,frooto.com.pk
2871,frpmc.edu.pk
2872,fs-sm.pk
2873,fsco.com.pk
2874,fscobill.pk
2875,fscoebill.pk
2876,fscpak.com.pk
2877,fscs.edu.pk
2878,fsd-hosting.comsats.net.pk
2879,fsd.comsats.net.pk
2880,fsnis.pk
2881,fsp.gov.pk
2882,ftp.ppl.com.pk
2883,fts.gob.pk
2884,ftsol.pk
2885,fui.edu.pk
2886,fulfillkaro.pk
2887,fullstop.com.pk
2888,fumigationservices.pk
2889,fumj.fui.edu.pk
2890,funco.pk
2891,funhub.com.pk
2892,funhub.pk
2893,funlearn.pk
2894,funltd.pk
2895,funmax.pk
2896,funon.pk
2897,funsies.pk
2898,funstream.pk
2899,furniturecity.com.pk
2900,furnitureclub.pk
2901,furniturehub.pk
2902,furnitureplus.com.pk
2903,furniturezone.pk
2904,fusionweb.com.pk
2905,futurtech.com.pk
2906,fuuast.edu.pk
2907,fuuastisb.edu.pk
2908,fw.easy365.pk
2909,fw2.easy365.pk
2910,fwbl-vpn-fw.fwbl.com.pk
2911,fwo.com.pk
2912,fwologin.fwo.com.pk
2913,g-mart.pk
2914,ga.omed.pk
2915,gacckaror.edu.pk
2916,gadgetmania.pk
2917,gadgets360.pk
2918,gadgetsea.pk
2919,galaxy.net.pk
2920,galaxy.pk
2921,galaxybags.com.pk
2922,galgarb.pk
2923,gallup.com.pk
2924,galvanization.pk
2925,gama.pk
2926,gamca.org.pk
2927,gamcamedical.pk
2928,gameclub.com.pk
2929,gameforce.pk
2930,gamenow.com.pk
2931,gamenowesports.pk
2932,gamepark.pk
2933,gameplayland.com.pk
2934,gamercave.pk
2935,gamesandgears.pk
2936,gameshub.com.pk
2937,gameslibrary.pk
2938,gamestop.com.pk
2939,gamestore.com.pk
2940,gameworldjazz.com.pk
2941,gamezacademy.pk
2942,gammalinks.pk
2943,gandhara.edu.pk
2944,garajdrive.com.pk
2945,garderobe.pk
2946,garena.pk
2947,gari.pk
2948,garmin.pk
2949,gateway-staging.epimis.pk
2950,gb-apps.com.pk
2951,gb-apps.pk
2952,gb-appsapk.com.pk
2953,gbap.org.pk
2954,gbap.pk
2955,gbapp.com.pk
2956,gbapps.org.pk
2957,gbapps.web.pk
2958,gbappsdl.pk
2959,gbappsdownload.org.pk
2960,gbappss.net.pk
2961,gbappsz.com.pk
2962,gbfood.gov.pk
2963,gbfunda.com.pk
2964,gbn.net.pk
2965,gbofficial.com.pk
2966,gbp.gov.pk
2967,gbpolice.gov.pk
2968,gbppra.gov.pk
2969,gbst.gov.pk
2970,gbwa.com.pk
2971,gbwapps.net.pk
2972,gbwhapps.com.pk
2973,gbwhtsapp.pk
2974,gcisc.org.pk
2975,gcssbi.zong.com.pk
2976,gcstsi.org.pk
2977,gcu.edu.pk
2978,gcuf.edu.pk
2979,gcuh.edu.pk
2980,gculahore.edu.pk
2981,gcuonline.pk
2982,gcwkotsultan.edu.pk
2983,gcwuf.edu.pk
2984,gcwus.edu.pk
2985,gda.gov.pk
2986,gdec.edu.pk
2987,gdl.com.pk
2988,gdskills.pk
2989,gdyn.com.pk
2990,gece.edu.pk
2991,gemsinternational.pk
2992,gemstone.pk
2993,gemstore.pk
2994,general.com.pk
2995,generation.com.pk
2996,generation.pk
2997,generations.com.pk
2998,genie.pk
2999,genixhealthcare.com.pk
3000,genxe.pk
3001,geo.net.pk
3002,geoiptv.pk
3003,geoserver.sg.farmdar.pk
3004,gepco.com.pk
3005,gepco.net.pk
3006,gepcobillonline.pk
3007,gepcoduplicatebill.pk
3008,gepcoebills.pk
3009,gepcoerp.com.pk
3010,gepcoonlinebills.pk
3011,germinal.com.pk
3012,gerrys.com.pk
3013,gerrysdnata.com.pk
3014,gerrysvisa.com.pk
3015,ges.net.pk
3016,getemi.pk
3017,getfast.pk
3018,getindeal.pk
3019,getintopc.com.pk
3020,getit.pk
3021,getlescobill.pk
3022,getlinks.net.pk
3023,getmoney.pk
3024,getmovers.com.pk
3025,getnow.pk
3026,gettech.com.pk
3027,gfg.com.pk
3028,gfgacademy.com.pk
3029,gfts.org.pk
3030,ggcclayyah.edu.pk
3031,ggcfatehpur.edu.pk
3032,gharounda.pk
3033,gharplans.pk
3034,gharri.pk
3035,ghazal.pk
3036,ghazibrothers.com.pk
3037,ghousiafoods.com.pk
3038,ghurkitrust.org.pk
3039,giantgroupjobs.pk
3040,giccl.edu.pk
3041,gieda.gov.pk
3042,gift.edu.pk
3043,giftlee.pk
3044,giftoo.com.pk
3045,giftpoint.com.pk
3046,gigccl.edu.pk
3047,giki.edu.pk
3048,gilgitbaltistan.gov.pk
3049,gim.edu.pk
3050,gims.edu.pk
3051,girlsecret.pk
3052,girlsgroup.pk
3053,gis.carbon8.com.pk
3054,gismaps.pulse.gop.pk
3055,git.aala.pk
3056,git.convergence.pk
3057,gitlab.hostober.pk
3058,giu.edu.pk
3059,givelife.pk
3060,gkjewelers.pk
3061,gkp.pk
3062,glamgirls.pk
3063,glamp.pk
3064,glamstore.pk
3065,glassdoor.pk
3066,glassified.com.pk
3067,glaxydollars.com.pk
3068,gleamy.pk
3069,glisten.pk
3070,glo.bnu.edu.pk
3071,globalbooks.com.pk
3072,globalcomputers.pk
3073,globalconnectsynergy.com.pk
3074,globalgums.com.pk
3075,globalhelpline.org.pk
3076,globalpmc.com.pk
3077,globexitsolutions.com.pk
3078,gloori.pk
3079,gloriajeanscoffees.com.pk
3080,glory-casino.net.pk
3081,glory1.com.pk
3082,glowandlovelycareers.pk
3083,glowbeauty.pk
3084,glowglamour.pk
3085,glowrify.com.pk
3086,glutaone.pk
3087,glutawhite.pk
3088,gmae.pk
3089,gmandi.pk
3090,gmis.gop.pk
3091,gmsolutions.pk
3092,gng.com.pk
3093,gno.com.pk
3094,gnss.com.pk
3095,gob.pk
3096,gobazar.pk
3097,gofashion.pk
3098,gog.pk
3099,gogreen.callcourier.com.pk
3100,gohelpme.pk
3101,gointernet.net.pk
3102,gok.pk
3103,gold.pk
3104,goldencamera.pk
3105,goldenpearl.com.pk
3106,goldentulip.pk
3107,goldenzari.com.pk
3108,goldstarjewellers.pk
3109,goli.pk
3110,golootlo.pk
3111,gomal.edu.pk
3112,gomilaintersole.pk
3113,gomovies.pk
3114,goodtimes.com.pk
3115,google.com.pk
3116,google.pk
3117,goole.com.pk
3118,goonj.pk
3119,gop.pk
3120,gos.pk
3121,gotest.com.pk
3122,goto.com.pk
3123,gourmetfoods.pk
3124,governmentjob.pk
3125,govtpkjob.pk
3126,gpgcm.edu.pk
3127,grabify.pk
3128,gracestore.pk
3129,graceup.pk
3130,gracevalley.edu.pk
3131,gradeonemart.pk
3132,grafana.dev.aliftech.pk
3133,grafana.udhaar.pk
3134,grandenclave.pk
3135,grandmarketing.com.pk
3136,grandsoft.com.pk
3137,grandtel.com.pk
3138,grants.nbdp.org.pk
3139,graph.cubexs.net.pk
3140,graph.kknetworks.com.pk
3141,graphs.kknetworks.com.pk
3142,graviton.pk
3143,greatfuture.org.pk
3144,greenbroadband.com.pk
3145,greencash.pk
3146,greenclinic.pk
3147,greenconcepts.com.pk
3148,greencountry.pk
3149,greenery.pk
3150,greengardens.pk
3151,greenhorizon.pk
3152,greenpost.com.pk
3153,greentaxischeme.pk
3154,greentechsolutions.com.pk
3155,greenvalley.pk
3156,greenwich.edu.pk
3157,greenworks.pk
3158,greenworldtravel.com.pk
3159,greyapple.pk
3160,griffon.bono.pk
3161,grilltonigh.jobolo.pk
3162,grocerapp.pk
3163,groundzero.pk
3164,grouplink.pk
3165,groupsor.pk
3166,grownergy.pk
3167,grozar.pk
3168,gscwu.edu.pk
3169,gsi.com.pk
3170,gsmfloor.pk
3171,gsmmagicbox.bss.telenor.com.pk
3172,gtech.com.pk
3173,gts.com.pk
3174,gtspunjab.com.pk
3175,gtwp.psx.com.pk
3176,gu.edu.pk
3177,guardiansacademy.pk
3178,gudaam.pk
3179,gudgk.edu.pk
3180,guinot.pk
3181,guitar.com.pk
3182,gujranwala.pk
3183,gulaal.pk
3184,gulautos.pk
3185,gulfelectronics.pk
3186,gulkhan.pk
3187,gulshanfabrics.com.pk
3188,gundogclub.pk
3189,gunsandarmor.pk
3190,guntrader.pk
3191,gurus.pk
3192,gw.fbr.gov.pk
3193,gwadarpro.pk
3194,gxalert.ntp.gov.pk
3195,h2happ.telenor.com.pk
3196,h555.pk
3197,haball.pk
3198,habib.edu.pk
3199,habibianalumni.org.pk
3200,habibschools.edu.pk
3201,hadaf.edu.pk
3202,hadesignstudio.pk
3203,hadibuilders.pk
3204,hadielectronics.com.pk
3205,hafeezcentre.pk
3206,hafizsajjadmotors.pk
3207,hafzan.pk
3208,hairbeauty.pk
3209,hairexperts.pk
3210,hairtransplant.pk
3211,hajjumrah.pk
3212,hajvery.edu.pk
3213,hakimienterprise.com.pk
3214,hal.namal.edu.pk
3215,halawasilk.pk
3216,haleem.edu.pk
3217,haleemghar.com.pk
3218,hallroadlahore.pk
3219,hamdard.edu.pk
3220,hamdard.pk
3221,hamdardislamicus.com.pk
3222,hamid.pk
3223,hamme.com.pk
3224,hamzamothercare.pk
3225,hamzastore.pk
3226,hanco.pk
3227,hands.org.pk
3228,handyshop.pk
3229,hangama.pk
3230,hangers.pk
3231,hangree.com.pk
3232,hanifia.com.pk
3233,haniverse.pk
3234,happybuy.pk
3235,happyhouse.com.pk
3236,happysteppy.pk
3237,haqeeqat.pk
3238,haramainmart.pk
3239,harcheez.pk
3240,hardees.com.pk
3241,hareer.com.pk
3242,haroontraders.pk
